"ID","Name","GN"
"C3463918","EMBRYONAL CELL CARCINOMA","3"
"C3854181","Nevus sebaceous","4"
"C4011754","Nevus, Keratinocytic, Nonepidermolytic","4"
"C0001193","Apert syndrome","2"
"C0010273","Craniofacial Dysostosis","1"
"C0011757","Developmental Coordination Disorder","8"
"C0265326","Bannayan-Riley-Ruvalcaba Syndrome","2"
"C0391826","Lhermitte-Duclos disease","2"
"C1510455","Acrocephalosyndactylia","2"
"C1840560","Hidradenitis suppurativa, familial","10"
"C1852406","Cutis Gyrata Syndrome of Beare And Stevenson","1"
"C1860042","Antley-Bixler Syndrome with Disordered Steroidogenesis","2"
"C1863389","Apert-Crouzon Disease","2"
"C1863391","Vogt Cephalodactyly","1"
"C1865070","SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION","1"
"C1959582","PTEN Hamartoma Tumor Syndrome","2"
"C2350233","Antley-Bixler Syndrome Phenotype","2"
"C2936791","Antley-Bixler Syndrome, Autosomal Dominant","2"
"C3281247","BENT BONE DYSPLASIA SYNDROME","1"
"C0342770","Fumarase deficiency","1"
"C1378703","Renal carcinoma","5"
"C1708350","Hereditary Leiomyomatosis and Renal Cell Cancer","1"
"C2936826","Fumaric aciduria","1"
"C0270970","Reducing-body myopathy","1"
"C2678015","Myopathy, Reducing Body, X-Linked, Childhood-Onset","1"
"C2678027","Myopathy, Reducing Body, X-Linked, Early-Onset, Severe","1"
"C2678055","MYOPATHY, X-LINKED, WITH POSTURAL MUSCLE ATROPHY (disorder)","1"
"C2678061","SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT","1"
"C2749106","Emery-Dreifuss Muscular Dystrophy 6, X-Linked","1"
"C4225159","REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET","1"
"C4225423","REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET","1"
"C0751674","Lymphangioleiomyomatosis","4"
"C2362914","clinical depression","6"
"C0796147","Acrocallosal Syndrome","4"
"C2748910","Rett Syndrome, Atypical","6"
"C3150705","FOXG1 syndrome","1"
"C4305240","14q12 microdeletion syndrome","1"
"C0024899","Mastocytosis","2"
"C2677362","Alveolar capillary dysplasia","2"
"C0003076","Aniridia","5"
"C0010964","Dandy-Walker Syndrome","1"
"C0265341","Rieger syndrome","2"
"C0266548","Axenfeld anomaly (disorder)","2"
"C1839928","IRIS HYPOPLASIA WITH GLAUCOMA","1"
"C1866560","IRIDOGONIODYSGENESIS, TYPE 1 (disorder)","1"
"C1866561","Glaucoma Iridogoniodysplasia, Familial","1"
"C2678503","AXENFELD-RIEGER SYNDROME, TYPE 3","1"
"C3495488","Axenfeld-Rieger syndrome","2"
"C3495489","Rieger eye malformation sequence","2"
"C3714873","Axenfeld-Rieger Syndrome, Type 1","3"
"C3887633","Dandy-Walker Syndrome, Familial","1"
"C0271829","Pendred's syndrome","3"
"C3538946","DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT","3"
"C1853230","Aphakia, congenital primary","1"
"C2751822","Cataract, Autosomal Recessive Congenital 3","1"
"C0265345","Lymphedema distichiasis syndrome","1"
"C2675066","Lymphedema-Distichiasis Syndrome with Renal Disease and Diabetes Mellitus","1"
"C4225293","THYROID CANCER, NONMEDULLARY, 4","1"
"C0022578","Keratoconus","3"
"C0206655","Alveolar rhabdomyosarcoma","4"
"C0079584","Ichthyosis Vulgaris","1"
"C1853965","Dermatitis, Atopic, 2","1"
"C0684337","Ewings sarcoma-primitive neuroectodermal tumor (PNET)","2"
"C0795841","Jacobsen Distal 11q Deletion Syndrome","1"
"C1861178","Thrombocytopenia Paris-Trousseau type","1"
"C1956093","Paris-Trousseau Thrombocytopenia","1"
"C4479515","BLEEDING DISORDER, PLATELET-TYPE, 21","1"
"C0795864","Smith-Magenis syndrome","4"
"C0010701","Phyllodes Tumor","5"
"C0021847","Intestinal Pseudo-Obstruction","2"
"C0220769","FG syndrome","3"
"C0262436","Cardiac valvular dysplasia, X-linked","1"
"C0265251","Oto-Palato-digital syndrome type 1","2"
"C0265293","Frontometaphyseal dysplasia","2"
"C0600066","Malignant Cystosarcoma Phyllodes","5"
"C1844696","OTOPALATODIGITAL SYNDROME, TYPE II","1"
"C1845235","Heterotopia, Periventricular, Ehlers-Danlos Variant","1"
"C1845546","FG SYNDROME 4 (disorder)","3"
"C1845567","FG SYNDROME 3","3"
"C1845902","FG SYNDROME 2","3"
"C1846129","Terminal Osseous Dysplasia and Pigmentary Defects","1"
"C1848213","Periventricular Heterotopia, X-Linked","2"
"C1848214","Heterotopia, Periventricular Nodular, with Frontometaphyseal Dysplasia","1"
"C1855733","Neuronal intestinal pseudoobstruction","1"
"C1868720","Periventricular Nodular Heterotopia","4"
"C2746068","Congenital idiopathic intestinal pseudoobstruction","1"
"C2748918","Otopalatodigital Spectrum Disorder","1"
"C2748919","Frontootopalatodigital Osteodysplasia","1"
"C4273726","Congenital dysplasia of cardiac valve","1"
"C4281559","FRONTOMETAPHYSEAL DYSPLASIA 1","1"
"C0175778","Larsen syndrome","1"
"C0265283","Atelosteogenesis, type 1","1"
"C0432201","Boomerang dysplasia","1"
"C1848934","SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME","2"
"C2931648","Larsen syndrome, dominant type","1"
"C3668942","Atelosteogenesis Type 3","1"
"C0007196","Restrictive cardiomyopathy","5"
"C0348616","Other restrictive cardiomyopathy","5"
"C1836050","Filaminopathy, autosomal dominant","1"
"C3279722","MYOPATHY, DISTAL, 4","1"
"C4310748","CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 5","1"
"C4310749","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 26","1"
"C0023464","Acute biphenotypic leukemia","2"
"C0522631","Acute myeloid leukemia, minimal differentiation","1"
"C0024236","Lymphedema","2"
"C1704423","Milroy Disease","4"
"C1865871","HEMANGIOMA, CAPILLARY INFANTILE","3"
"C0342739","Trimethylaminuria","1"
"C0018051","Gonadal Dysgenesis","1"
"C0338908","Mixed anxiety and depressive disorder","2"
"C0949331","Gonadal Agenesis","1"
"C1839780","FRAGILE X TREMOR/ATAXIA SYNDROME","1"
"C3275521","CHROMOSOME Xq27.3-q28 DUPLICATION SYNDROME","1"
"C1866075","GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2 (disorder)","1"
"C3888104","Glomerulopathy with fibronectin deposits","1"
"C0752107","Brain Diseases, Metabolic, Inherited","4"
"C0752110","Central Nervous System Inborn Metabolic Diseases","4"
"C0016063","Osteitis Fibrosa Disseminata","2"
"C0016719","Friedreich Ataxia","1"
"C1847416","FRIEDREICH ATAXIA WITH RETAINED REFLEXES","1"
"C1856689","FRIEDREICH ATAXIA 1","1"
"C1850985","Fragile Site 16p12","0"
"C3149276","CHROMOSOME 16p12.1 DELETION SYNDROME, 520-KB","0"
"C0588006","Mild depression","1"
"C1846385","FOCAL CORTICAL DYSPLASIA OF TAYLOR","3"
"C1846386","Focal Cortical Dysplasia of Taylor, Type IIa","3"
"C1846388","CORTICAL DYSPLASIA OF TAYLOR, DYSPLASIA ONLY","3"
"C1846389","Focal Cortical Dysplasia of Taylor, Type IIb","3"
"C4225259","SMITH-KINGSMORE SYNDROME","1"
"C4478700","FOCAL CORTICAL DYSPLASIA, TYPE IIA","3"
"C4478701","FOCAL CORTICAL DYSPLASIA, TYPE IIB","3"
"C4479708","FCD IIA","3"
"C4479709","FCD IIB","3"
"C1834673","Facioscapulohumeral muscular dystrophy 1a","1"
"C3887876","OSTEOARTHRITIS SUSCEPTIBILITY 1","1"
"C0043019","Lateral Medullary Syndrome","1"
"C0342386","Follicle stimulating hormone deficiency","1"
"C1856716","Follicle-stimulating hormone deficiency, isolated","1"
"C0085083","Ovarian Hyperstimulation Syndrome","1"
"C0685837","Pure Gonadal Dysgenesis, 46, XX","6"
"C0949595","Gonadal Dysgenesis, 46,XX","6"
"C3494162","Ovarian Hyperstimulation Syndrome, Familial Gestational Spontaneous","1"
"C1851316","Iron Overload, Autosomal Dominant","1"
"C1833213","Hyperferritinemia, hereditary, with congenital cataracts","1"
"C1853578","Neuroferritinopathy","1"
"C3810090","L-FERRITIN DEFICIENCY","1"
"C0266361","True Hermaphroditism (disorder)","3"
"C2748895","Ovotesticular Disorders of Sex Development","3"
"C2751825","PREMATURE OVARIAN FAILURE 7 (disorder)","1"
"C3151406","SPERMATOGENIC FAILURE 8","1"
"C4479552","46,XX SEX REVERSAL 4","1"
"C4479664","ADRENAL INSUFFICIENCY, NR5A1-RELATED","1"
"C0016788","Fucosidase Deficiency Disease","1"
"C0268221","Fucosidosis Type I","1"
"C0268222","Fucosidosis Type II","1"
"C1842675","AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder)","1"
"C2750729","Amyotrophic Lateral Sclerosis 6, Autosomal Recessive","1"
"C3468114","Juvenile amyotrophic lateral sclerosis","4"
"C3539195","TREMOR, HEREDITARY ESSENTIAL, 4","1"
"C3714524","Fibromyxosarcoma","3"
"C3888102","Frontotemporal Dementia With Motor Neuron Disease","6"
"C0206044","Infections, Calicivirus","1"
"C0265961","Erythrokeratodermia variabilis","6"
"C4479620","ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 4","1"
"C2678311","Thrombocytopenia 3","0"
"C2750355","Omodysplasia 2","1"
"C0017920","Glycogen Storage Disease Type I","1"
"C2919796","Glycogen storage disease type Ia","1"
"C0002882","Anemia, Hemolytic, Congenital Nonspherocytic","3"
"C0015702","Favism","1"
"C0031306","Phagocyte Bactericidal Dysfunction","1"
"C2720289","ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY","1"
"C2939465","Deficiency of glucose-6-phosphate dehydrogenase","1"
"C0268146","Glucose-6-phosphate transport defect","1"
"C0342749","GLYCOGEN STORAGE DISEASE Ic","1"
"C0342750","Glycogen storage disease type Id","1"
"C0017921","Glycogen storage disease type II","2"
"C0342751","Generalized glycogen storage disease of infants","2"
"C0751172","Adult Glycogen Storage Disease Type II","2"
"C0751173","Glycogen Storage Disease Type II, Infantile","2"
"C0751174","Glycogen Storage Disease Type II, Juvenile","2"
"C2931347","Cardiac form of generalized glycogenosis","1"
"C3888924","Glycogen storage disease due to acid maltase deficiency, infantile onset","1"
"C3888925","Pompe's disease adult onset","1"
"C0270736","Essential Tremor","3"
"C0393615","Familial Tremor","3"
"C0751122","Infantile Severe Myoclonic Epilepsy","12"
"C1838604","EPILEPSY, CHILDHOOD ABSENCE, 1","6"
"C3810400","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 19","1"
"C4013473","EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 13","1"
"C0270496","Schizoaffective disorder, bipolar type","2"
"C0150080","Social Communication Disorder","1"
"C3711376","Isodicentric Chromosome 15 Syndrome","3"
"C4310691","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 45","1"
"C0162635","Angelman Syndrome","3"
"C4310712","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 43","1"
"C2751603","EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 10","1"
"C3502809","Generalized Epilepsy with Febrile Seizures Plus","7"
"C0009952","Febrile Convulsions","7"
"C0149886","Seizure, Febrile, Simple","7"
"C0376532","Epilepsy, Rolandic","3"
"C0751057","Seizure, Febrile, Complex","7"
"C1843244","EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 2","1"
"C1858674","GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 3","1"
"C1969810","FEBRILE CONVULSIONS, FAMILIAL, 8","1"
"C2363129","Benign Rolandic Epilepsy","3"
"C0023521","Globoid cell leukodystrophy","1"
"C0268252","Late-Onset Globoid Cell Leukodystrophy","1"
"C0751273","Infantile Globoid Cell Leukodystrophy","2"
"C0016952","Galactosemias","3"
"C0268151","Classical galactosemia","3"
"C0268155","Deficiency of galactokinase","3"
"C0751161","UDPglucose 4-epimerase deficiency disease","3"
"C1836632","SPASTIC PARAPLEGIA 26, AUTOSOMAL RECESSIVE (disorder)","1"
"C0026707","Mucopolysaccharidosis IV","2"
"C0086651","Mucopolysaccharidosis, MPS-IV-A","2"
"C0086652","Mucopolysaccharidosis type IVB","2"
"C3179194","GALNS Deficiency","2"
"C0085681","Hyperphosphatemia (disorder)","4"
"C1876187","TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL","3"
"C3278146","GALACTOSEMIA, DUARTE VARIANT","1"
"C0574080","Guanidinoacetate methyltransferase deficiency","1"
"C1832274","Charcot-Marie-Tooth disease, Type 2D","1"
"C1833308","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE V","3"
"C0078982","Arhinencephaly","8"
"C4225230","CILIARY DYSKINESIA, PRIMARY, 33","1"
"C0023437","Acute Basophilic Leukemia","2"
"C0162530","Porphyria, Erythropoietic","2"
"C1260899","Anemia, Diamond-Blackfan","19"
"C1834582","MYELOPROLIFERATIVE SYNDROME, TRANSIENT","1"
"C1839161","Thrombocytopenia, Platelet Dysfunction, Hemolysis, and Imbalanced Globin Synthesis","1"
"C1845837","Dyserythropoietic Anemia with Thrombocytopenia","1"
"C1860788","Transient Myeloproliferative Disorder of Down Syndrome","1"
"C2718078","Deficiency of Uroporphyrinogen III Synthase","2"
"C2931850","Aase Smith syndrome 2","19"
"C3550789","THROMBOCYTOPENIA, X-LINKED, WITH OR WITHOUT DYSERYTHROPOIETIC ANEMIA","1"
"C3550856","ANEMIA, X-LINKED, WITH OR WITHOUT NEUTROPENIA AND/OR PLATELET ABNORMALITIES","1"
"C3279664","Emberger syndrome","1"
"C3280030","GATA2 Deficiency","1"
"C0014457","Eosinophilia","7"
"C0014458","Eosinophilia, Tropical","7"
"C1840333","Barakat syndrome","1"
"C0344735","Partial atrioventricular canal","4"
"C1389018","Atrioventricular Septal Defect","3"
"C1842778","Atrial septal defect 2","1"
"C2931638","Chromosome 8, monosomy 8p23 1","1"
"C3280777","VENTRICULAR SEPTAL DEFECT 1","1"
"C3280781","ATRIOVENTRICULAR SEPTAL DEFECT 4","1"
"C3809858","TESTICULAR ANOMALIES WITH OR WITHOUT CONGENITAL HEART DISEASE","1"
"C1838780","Pancreatic Hypoplasia, Congenital, with Diabetes Mellitus and Congenital Heart Disease","1"
"C2931296","Yorifuji Okuno syndrome","1"
"C3280939","ATRIOVENTRICULAR SEPTAL DEFECT 5","1"
"C3280943","ATRIAL SEPTAL DEFECT 9","1"
"C3888085","PANCREATIC AGENESIS AND CONGENITAL HEART DEFECTS","1"
"C4012454","HEART DEFECTS, CONGENITAL, AND OTHER CONGENITAL ANOMALIES","1"
"C2675179","Arginine:Glycine Amidinotransferase Deficiency","1"
"C1842704","GAUCHER DISEASE, PERINATAL LETHAL","1"
"C1856476","Gaucher Disease, Type Iiic","1"
"C1856491","Gaucher Disease, Type IIIa","1"
"C1856492","Gaucher Disease, Type IIIb","1"
"C1856493","Gaucher Disease, Norrbottnian Type","1"
"C2931585","Gaucher-like disease","1"
"C0017923","Glycogen Storage Disease Type IV","1"
"C1849722","Polyglucosan Body Disease, Adult Form","1"
"C1856301","GSD IV, Classic Hepatic","1"
"C1856302","GSD IV, Nonprogressive Hepatic","1"
"C1856303","GSD IV, Neuromuscular Form, Fatal Perinatal","1"
"C1856304","GSD IV, Neuromuscular Form, Congenital","1"
"C1856305","GSD IV, Neuromuscular Form, Childhood","1"
"C1856306","GSD IV, Neuromuscular Form, Adult, with Isolated Myopathy","1"
"C2936914","Cirrhosis, familial, with deposition of abnormal glycogen","1"
"C0268595","Glutaric aciduria, type 1","1"
"C1857451","Acth-Independent Macronodular Adrenal Hyperplasia","3"
"C0268467","Hyperphenylalaninemia, BH4-Deficient, B","1"
"C1851920","Dopa-Responsive Dystonia","1"
"C2673535","DYSTONIA, DOPA-RESPONSIVE, WITH OR WITHOUT HYPERPHENYLALANINEMIA, AUTOSOMAL RECESSIVE (disorder)","2"
"C0342277","Diabetes mellitus autosomal dominant type II (disorder)","2"
"C1833102","DIABETES MELLITUS, PERMANENT NEONATAL, WITH NEUROLOGIC FEATURES","4"
"C1833104","DIABETES MELLITUS, PERMANENT NEONATAL","6"
"C1853564","Developmental Delay, Epilepsy, and Neonatal Diabetes","4"
"C1865290","Hyperinsulinemic hypoglycemia, familial, 3","1"
"C2931832","Hyperinsulinemic hypoglycemia, familial, 1","3"
"C2931833","Hyperinsulinemic hypoglycemia, familial, 2","3"
"C3888018","Congenital Hyperinsulinism","3"
"C3805373","CATARACT 13 WITH ADULT i PHENOTYPE","1"
"C0155016","Color Blindness, Red-Green","4"
"C0339537","Cone monochromatism","2"
"C2931753","Achromatopsia incomplete, X-linked","2"
"C3887937","CONE DYSTROPHY 5, X-LINKED","2"
"C3887938","COLORBLINDNESS, PARTIAL, DEUTAN SERIES","1"
"C0040761","Transposition of Great Vessels","2"
"C1956410","Double Outlet Right Ventricle, Noncommitted VSD","3"
"C1956411","Double Outlet Right Ventricle, Subaortic VSD","3"
"C1956412","Double Outlet Right Ventricle, Subpulmonary VSD","3"
"C1956413","Taussig-Bing Anomaly","3"
"C3151221","TRANSPOSITION OF THE GREAT ARTERIES, DEXTRO-LOOPED 3","1"
"C3809710","TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 5","1"
"C2931112","Myostatin-related muscle hypertrophy","1"
"C3887939","MENTAL RETARDATION, X-LINKED 41","1"
"C3150974","HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 3","1"
"C0270726","Alexander Disease","1"
"C0392622","Toxic effect of carbon tetrachloride","2"
"C2751320","Myopathy, Mitochondrial Progressive, With Congenital Cataract, Hearing Loss, And Developmental Delay","1"
"C1842930","Neutropenia, Nonimmune Chronic Idiopathic, Adult","1"
"C2751288","Neutropenia, Severe Congenital, Autosomal Dominant 2","1"
"C3552335","MYASTHENIC SYNDROME, CONGENITAL, 12","1"
"C1835813","Pseudoxanthoma Elasticum-Like Disorder with Multiple Coagulation Factor Deficiency","1"
"C1848534","VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1","2"
"C0268524","gamma-Glutamyltransferase deficiency","1"
"C2931009","Congenital disorder of glycosylation type 2D","1"
"C0001206","Acromegaly","5"
"C0242528","Azotemia","2"
"C0271567","Isolated Growth Hormone Deficiency, Type II","2"
"C0342573","PITUITARY DWARFISM I","2"
"C0346302","Growth Hormone-Secreting Pituitary Adenoma","5"
"C1849779","Kowarski syndrome","1"
"C2748571","Isolated Growth Hormone Deficiency, Type IB","2"
"C3489630","Somatotrophinoma, Familial","5"
"C0271568","Laron Syndrome","1"
"C1858656","Short Stature, Idiopathic, Autosomal","2"
"C0340957","Congenital deficiency of intrinsic factor","1"
"C1394891","Intrinsic Factor Deficiency","1"
"C0010051","Coronary Aneurysm","3"
"C0018522","Hallermann's Syndrome","1"
"C0265292","Schwartz-Lelek syndrome","2"
"C0812437","Oculo-dento-digital syndrome","4"
"C1851480","Greither Disease","3"
"C1861366","SYNDACTYLY, TYPE III","1"
"C1863093","Alopecia congenita keratosis palmoplantaris","1"
"C2749477","Oculodentodigital Dysplasia, Autosomal Recessive","1"
"C2931244","Craniometaphyseal dysplasia, autosomal recessive type","1"
"C2931577","Basaran Yilmaz syndrome","1"
"C3151468","PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA 1","1"
"C3275750","ATRIOVENTRICULAR SEPTAL DEFECT 3","1"
"C4479619","ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 3","1"
"C1866078","Cataract, Zonular Pulverulent 3","1"
"C1838539","CARDIOMYOPATHY, FAMILIAL, WITH CONDUCTION DISTURBANCE","3"
"C2675897","Chromosome 1q21.1 Deletion Syndrome, 1.35-Mb","2"
"C3279693","ATRIAL FIBRILLATION, FAMILIAL, 11","1"
"C1861828","Cataract, Zonular Pulverulent 1","1"
"C1866984","Sclerocornea, Autosomal Dominant","1"
"C0393808","Charcot-Marie-Tooth disease, X-linked, 1","1"
"C0020757","Ichthyoses","3"
"C0022568","Keratitis","3"
"C0025221","Meleda Disease","2"
"C0043345","Xeroderma","3"
"C0162836","Hidradenitis Suppurativa","1"
"C0265336","Senter syndrome","2"
"C0265964","Mutilating keratoderma","1"
"C0266004","Knuckle pads, leuconychia and sensorineural deafness","1"
"C0473579","Porokeratotic eccrine ostial and dermal duct nevus","1"
"C1835672","Palmoplantar Keratoderma with Deafness","1"
"C1844678","Progressive hearing loss stapes fixation","3"
"C1865234","ICHTHYOSIS, HYSTRIX-LIKE, WITH DEAFNESS","1"
"C2673759","DEAFNESS, AUTOSOMAL RECESSIVE 1A (disorder)","3"
"C2673760","DEAFNESS, DIGENIC, GJB2/GJB6 (disorder)","3"
"C2673761","DEAFNESS, DIGENIC, GJB2/GJB3 (disorder)","3"
"C2675750","DEAFNESS, AUTOSOMAL DOMINANT 3A (disorder)","1"
"C3665333","Keratitis-Ichthyosis-Deafness Syndrome","2"
"C1851479","Keratoderma palmoplantaris transgrediens","1"
"C2675236","Deafness, Autosomal Dominant 2B","1"
"C4509933","Peripheral neuropathy with sensorineural hearing impairment syndrome","1"
"C0268418","Deficiency of glycerol kinase","1"
"C0002985","Angiokeratoma","1"
"C0002986","Fabry Disease","1"
"C1970820","Fabry Disease, Cardiac Variant","1"
"C0085131","Gangliosidosis GM1","1"
"C0268271","Gangliosidosis, Generalized GM1, Type 1 (disorder)","1"
"C0268272","Gangliosidosis, Generalized GM1, Type 2","1"
"C0268273","Gangliosidosis, Generalized GM1, Type 3","1"
"C1968746","Gangliosidosis, Generalized GM1, Late-Infantile Type","1"
"C1968748","Gangliosidosis, Generalized GM1, Type I, with Cardiac Involvement","1"
"C2718068","beta-Galactosidase Deficiency","1"
"C1856603","Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to","1"
"C1854664","LETHAL CONGENITAL CONTRACTURE SYNDROME 1","1"
"C2678471","Lethal Arthrogryposis With Anterior Horn Cell Disease","1"
"C0004779","Basal Cell Nevus Syndrome","5"
"C1835819","PITUITARY ANOMALIES WITH HOLOPROSENCEPHALY-LIKE FEATURES (disorder)","1"
"C1856892","Facial Dysmorphism with Multiple Malformations","2"
"C2751608","Pituitary Hormone Deficiency, Combined, 1","6"
"C4014479","CULLER-JONES SYNDROME","1"
"C0220697","POLYDACTYLY, POSTAXIAL","1"
"C0265220","Pallister-Hall syndrome","1"
"C0265306","Greig cephalopolysyndactyly syndrome","1"
"C0265553","Polysyndactyly","6"
"C0265633","Congenital absence of tibia","1"
"C0342418","Hypothalamic hamartomas","1"
