"gene","ID","Name"
"HRAS","C0699885","Carcinoma of bladder"
"MDM4","C0699885","Carcinoma of bladder"
"NOTCH1","C0699885","Carcinoma of bladder"
"NOTCH2","C0699885","Carcinoma of bladder"
"RB1","C0699885","Carcinoma of bladder"
"TSC1","C0699885","Carcinoma of bladder"
"TTN","C0699885","Carcinoma of bladder"
"KDM6A","C0699885","Carcinoma of bladder"
"STAG2","C0699885","Carcinoma of bladder"
"TBL1XR1","C0699885","Carcinoma of bladder"
"PEAK1","C0699885","Carcinoma of bladder"
"ALK","C0750974","Brain Tumor, Primary"
"CCND1","C0750974","Brain Tumor, Primary"
"CDK4","C0750974","Brain Tumor, Primary"
"CDKN2A","C0750974","Brain Tumor, Primary"
"CYP2C9","C0750974","Brain Tumor, Primary"
"DAPK1","C0750974","Brain Tumor, Primary"
"HRAS","C0750974","Brain Tumor, Primary"
"IL2","C0750974","Brain Tumor, Primary"
"ITGB2","C0750974","Brain Tumor, Primary"
"MGMT","C0750974","Brain Tumor, Primary"
"PCNA","C0750974","Brain Tumor, Primary"
"PON1","C0750974","Brain Tumor, Primary"
"PTCH1","C0750974","Brain Tumor, Primary"
"RELA","C0750974","Brain Tumor, Primary"
"S100B","C0750974","Brain Tumor, Primary"
"SMO","C0750974","Brain Tumor, Primary"
"SOD2","C0750974","Brain Tumor, Primary"
"SOX2","C0750974","Brain Tumor, Primary"
"SPP1","C0750974","Brain Tumor, Primary"
"TGFBR2","C0750974","Brain Tumor, Primary"
"TGM2","C0750974","Brain Tumor, Primary"
"VEGFA","C0750974","Brain Tumor, Primary"
"IQGAP1","C0750974","Brain Tumor, Primary"
"YAP1","C0750974","Brain Tumor, Primary"
"IQGAP2","C0750974","Brain Tumor, Primary"
"SIRT1","C0750974","Brain Tumor, Primary"
"FJX1","C0750974","Brain Tumor, Primary"
"EML4","C0750974","Brain Tumor, Primary"
"DLL1","C0750974","Brain Tumor, Primary"
"DTX2","C0750974","Brain Tumor, Primary"
"AMOT","C0750974","Brain Tumor, Primary"
"HES5","C0750974","Brain Tumor, Primary"
"NRARP","C0750974","Brain Tumor, Primary"
"AVPR1A","C1510586","Autism Spectrum Disorders"
"BDNF","C1510586","Autism Spectrum Disorders"
"CDH10","C1510586","Autism Spectrum Disorders"
"CHD2","C1510586","Autism Spectrum Disorders"
"CIRBP","C1510586","Autism Spectrum Disorders"
"DHCR24","C1510586","Autism Spectrum Disorders"
"DIO2","C1510586","Autism Spectrum Disorders"
"DIO3","C1510586","Autism Spectrum Disorders"
"DLG4","C1510586","Autism Spectrum Disorders"
"DLX1","C1510586","Autism Spectrum Disorders"
"DNMT3A","C1510586","Autism Spectrum Disorders"
"DNMT3B","C1510586","Autism Spectrum Disorders"
"DPP6","C1510586","Autism Spectrum Disorders"
"DPYD","C1510586","Autism Spectrum Disorders"
"EN2","C1510586","Autism Spectrum Disorders"
"GABRA5","C1510586","Autism Spectrum Disorders"
"GABRB3","C1510586","Autism Spectrum Disorders"
"GRIN2B","C1510586","Autism Spectrum Disorders"
"GTF2I","C1510586","Autism Spectrum Disorders"
"HFE","C1510586","Autism Spectrum Disorders"
"ITGB3","C1510586","Autism Spectrum Disorders"
"JARID2","C1510586","Autism Spectrum Disorders"
"MEF2C","C1510586","Autism Spectrum Disorders"
"MTNR1A","C1510586","Autism Spectrum Disorders"
"MTNR1B","C1510586","Autism Spectrum Disorders"
"NTSR1","C1510586","Autism Spectrum Disorders"
"OXTR","C1510586","Autism Spectrum Disorders"
"PCDH9","C1510586","Autism Spectrum Disorders"
"RELN","C1510586","Autism Spectrum Disorders"
"RYR2","C1510586","Autism Spectrum Disorders"
"SCN1A","C1510586","Autism Spectrum Disorders"
"SFSWAP","C1510586","Autism Spectrum Disorders"
"SLC16A2","C1510586","Autism Spectrum Disorders"
"SOX5","C1510586","Autism Spectrum Disorders"
"SOX9","C1510586","Autism Spectrum Disorders"
"TBL1X","C1510586","Autism Spectrum Disorders"
"NEMF","C1510586","Autism Spectrum Disorders"
"GPR50","C1510586","Autism Spectrum Disorders"
"NRXN1","C1510586","Autism Spectrum Disorders"
"NRXN2","C1510586","Autism Spectrum Disorders"
"LAMC3","C1510586","Autism Spectrum Disorders"
"RAI1","C1510586","Autism Spectrum Disorders"
"IL1RAPL1","C1510586","Autism Spectrum Disorders"
"CIC","C1510586","Autism Spectrum Disorders"
"DIP2A","C1510586","Autism Spectrum Disorders"
"HEY1","C1510586","Autism Spectrum Disorders"
"SIN3A","C1510586","Autism Spectrum Disorders"
"CNTNAP2","C1510586","Autism Spectrum Disorders"
"FOXP1","C1510586","Autism Spectrum Disorders"
"ANKRD11","C1510586","Autism Spectrum Disorders"
"SNTG2","C1510586","Autism Spectrum Disorders"
"LRRN3","C1510586","Autism Spectrum Disorders"
"NLGN4X","C1510586","Autism Spectrum Disorders"
"TSHZ3","C1510586","Autism Spectrum Disorders"
"DPP10","C1510586","Autism Spectrum Disorders"
"CHD8","C1510586","Autism Spectrum Disorders"
"CXorf36","C1510586","Autism Spectrum Disorders"
"TET1","C1510586","Autism Spectrum Disorders"
"CTTNBP2","C1510586","Autism Spectrum Disorders"
"SHANK3","C1510586","Autism Spectrum Disorders"
"CEP41","C1510586","Autism Spectrum Disorders"
"IQGAP3","C1510586","Autism Spectrum Disorders"
"PTCHD1","C1510586","Autism Spectrum Disorders"
"UPP2","C1510586","Autism Spectrum Disorders"
"TET3","C1510586","Autism Spectrum Disorders"
"C3orf58","C1510586","Autism Spectrum Disorders"
"UNC80","C1510586","Autism Spectrum Disorders"
"LRRTM3","C1510586","Autism Spectrum Disorders"
"MIR486-1","C1510586","Autism Spectrum Disorders"
"A2M","C2239176","Liver carcinoma"
"ACACA","C2239176","Liver carcinoma"
"ACOX1","C2239176","Liver carcinoma"
"ACTB","C2239176","Liver carcinoma"
"AFP","C2239176","Liver carcinoma"
"APC","C2239176","Liver carcinoma"
"APEX1","C2239176","Liver carcinoma"
"BIRC5","C2239176","Liver carcinoma"
"APOA1","C2239176","Liver carcinoma"
"AR","C2239176","Liver carcinoma"
"ATM","C2239176","Liver carcinoma"
"CCND1","C2239176","Liver carcinoma"
"BCL2L1","C2239176","Liver carcinoma"
"BRAF","C2239176","Liver carcinoma"
"CA2","C2239176","Liver carcinoma"
"CASP8","C2239176","Liver carcinoma"
"RUNX3","C2239176","Liver carcinoma"
"CBR1","C2239176","Liver carcinoma"
"CCNE1","C2239176","Liver carcinoma"
"CDH13","C2239176","Liver carcinoma"
"CDK4","C2239176","Liver carcinoma"
"CDKN1B","C2239176","Liver carcinoma"
"CDKN2A","C2239176","Liver carcinoma"
"CDKN3","C2239176","Liver carcinoma"
"CEBPA","C2239176","Liver carcinoma"
"CEBPB","C2239176","Liver carcinoma"
"CEBPD","C2239176","Liver carcinoma"
"CCR1","C2239176","Liver carcinoma"
"COMT","C2239176","Liver carcinoma"
"CRP","C2239176","Liver carcinoma"
"CTNNB1","C2239176","Liver carcinoma"
"CTSD","C2239176","Liver carcinoma"
"CYLD","C2239176","Liver carcinoma"
"CYP1A1","C2239176","Liver carcinoma"
"CYP2E1","C2239176","Liver carcinoma"
"CYP17A1","C2239176","Liver carcinoma"
"ACE","C2239176","Liver carcinoma"
"DPYD","C2239176","Liver carcinoma"
"E2F1","C2239176","Liver carcinoma"
"EGF","C2239176","Liver carcinoma"
"EGFR","C2239176","Liver carcinoma"
"ENO1","C2239176","Liver carcinoma"
"EPHX1","C2239176","Liver carcinoma"
"EPO","C2239176","Liver carcinoma"
"ESR1","C2239176","Liver carcinoma"
"F2","C2239176","Liver carcinoma"
"ACSL4","C2239176","Liver carcinoma"
"FASN","C2239176","Liver carcinoma"
"FBP1","C2239176","Liver carcinoma"
"FGF3","C2239176","Liver carcinoma"
"FGF4","C2239176","Liver carcinoma"
"FOXM1","C2239176","Liver carcinoma"
"FOS","C2239176","Liver carcinoma"
"MTOR","C2239176","Liver carcinoma"
"GAPDH","C2239176","Liver carcinoma"
"GJB1","C2239176","Liver carcinoma"
"GPC3","C2239176","Liver carcinoma"
"GLI1","C2239176","Liver carcinoma"
"GLUL","C2239176","Liver carcinoma"
"PDIA3","C2239176","Liver carcinoma"
"GSTM1","C2239176","Liver carcinoma"
"GSTP1","C2239176","Liver carcinoma"
"HGF","C2239176","Liver carcinoma"
"HGFAC","C2239176","Liver carcinoma"
"HMGB2","C2239176","Liver carcinoma"
"HMGCR","C2239176","Liver carcinoma"
"HRAS","C2239176","Liver carcinoma"
"HSPA5","C2239176","Liver carcinoma"
"HSPA9","C2239176","Liver carcinoma"
"HSPB1","C2239176","Liver carcinoma"
"IDH1","C2239176","Liver carcinoma"
"IFNA1","C2239176","Liver carcinoma"
"IGF1R","C2239176","Liver carcinoma"
"IGF2","C2239176","Liver carcinoma"
"IGF2R","C2239176","Liver carcinoma"
"CYR61","C2239176","Liver carcinoma"
"IL6","C2239176","Liver carcinoma"
"CXCL8","C2239176","Liver carcinoma"
"IRF2","C2239176","Liver carcinoma"
"IRS1","C2239176","Liver carcinoma"
"JUN","C2239176","Liver carcinoma"
"KRAS","C2239176","Liver carcinoma"
"MAT1A","C2239176","Liver carcinoma"
"MECP2","C2239176","Liver carcinoma"
"MET","C2239176","Liver carcinoma"
"KMT2A","C2239176","Liver carcinoma"
"MMP2","C2239176","Liver carcinoma"
"MMP9","C2239176","Liver carcinoma"
"MPO","C2239176","Liver carcinoma"
"MT1A","C2239176","Liver carcinoma"
"MT2A","C2239176","Liver carcinoma"
"MVK","C2239176","Liver carcinoma"
"MYC","C2239176","Liver carcinoma"
"NFE2L2","C2239176","Liver carcinoma"
"NFKBIA","C2239176","Liver carcinoma"
"NME1","C2239176","Liver carcinoma"
"PRDX1","C2239176","Liver carcinoma"
"PDGFRL","C2239176","Liver carcinoma"
"CDK14","C2239176","Liver carcinoma"
"PGK1","C2239176","Liver carcinoma"
"ABCB1","C2239176","Liver carcinoma"
"ABCB4","C2239176","Liver carcinoma"
"PHB","C2239176","Liver carcinoma"
"SERPINA1","C2239176","Liver carcinoma"
"PIK3CA","C2239176","Liver carcinoma"
"PKM","C2239176","Liver carcinoma"
"PPARG","C2239176","Liver carcinoma"
"PTEN","C2239176","Liver carcinoma"
"PTGS2","C2239176","Liver carcinoma"
"PTK2","C2239176","Liver carcinoma"
"RAC1","C2239176","Liver carcinoma"
"RARA","C2239176","Liver carcinoma"
"RB1","C2239176","Liver carcinoma"
"RRM2","C2239176","Liver carcinoma"
"SCD","C2239176","Liver carcinoma"
"CXCL12","C2239176","Liver carcinoma"
"SHH","C2239176","Liver carcinoma"
"SKP2","C2239176","Liver carcinoma"
"SLC2A1","C2239176","Liver carcinoma"
"SLC2A2","C2239176","Liver carcinoma"
"SLC5A5","C2239176","Liver carcinoma"
"SOD2","C2239176","Liver carcinoma"
"SREBF1","C2239176","Liver carcinoma"
"STAT1","C2239176","Liver carcinoma"
"STAT4","C2239176","Liver carcinoma"
"HNF1A","C2239176","Liver carcinoma"
"PRDX2","C2239176","Liver carcinoma"
"TERT","C2239176","Liver carcinoma"
"TGFA","C2239176","Liver carcinoma"
"TGFB1","C2239176","Liver carcinoma"
"TLR4","C2239176","Liver carcinoma"
"TNF","C2239176","Liver carcinoma"
"TP53","C2239176","Liver carcinoma"
"TSC1","C2239176","Liver carcinoma"
"TYMS","C2239176","Liver carcinoma"
"BTG2","C2239176","Liver carcinoma"
"TFPI2","C2239176","Liver carcinoma"
"ARID1A","C2239176","Liver carcinoma"
"AXIN1","C2239176","Liver carcinoma"
"NR0B2","C2239176","Liver carcinoma"
"IRS2","C2239176","Liver carcinoma"
"TNFSF10","C2239176","Liver carcinoma"
"TRIM24","C2239176","Liver carcinoma"
"IQGAP1","C2239176","Liver carcinoma"
"SOCS3","C2239176","Liver carcinoma"
"SLIT2","C2239176","Liver carcinoma"
"ADAMTS1","C2239176","Liver carcinoma"
"GDF15","C2239176","Liver carcinoma"
"ISG15","C2239176","Liver carcinoma"
"DEPDC5","C2239176","Liver carcinoma"
"KMT2B","C2239176","Liver carcinoma"
"FGF19","C2239176","Liver carcinoma"
"NR1H4","C2239176","Liver carcinoma"
"FST","C2239176","Liver carcinoma"
"ATG7","C2239176","Liver carcinoma"
"UBD","C2239176","Liver carcinoma"
"HTATIP2","C2239176","Liver carcinoma"
"IQGAP2","C2239176","Liver carcinoma"
"HPSE","C2239176","Liver carcinoma"
"COPS5","C2239176","Liver carcinoma"
"GNMT","C2239176","Liver carcinoma"
"PYCARD","C2239176","Liver carcinoma"
"CD274","C2239176","Liver carcinoma"
"MLXIPL","C2239176","Liver carcinoma"
"HERC5","C2239176","Liver carcinoma"
"AKR1B10","C2239176","Liver carcinoma"
"ARID1B","C2239176","Liver carcinoma"
"CD276","C2239176","Liver carcinoma"
"SPRTN","C2239176","Liver carcinoma"
"ARID2","C2239176","Liver carcinoma"
"MIR122","C2239176","Liver carcinoma"
"MIR615","C2239176","Liver carcinoma"
"HOTAIR","C2239176","Liver carcinoma"
"MICA","C2239176","Liver carcinoma"
"PLIN2","C2711227","Steatohepatitis disease"
"BIRC3","C2711227","Steatohepatitis disease"
"APOB","C2711227","Steatohepatitis disease"
"STS","C2711227","Steatohepatitis disease"
"ATF4","C2711227","Steatohepatitis disease"
"ATP7B","C2711227","Steatohepatitis disease"
"CAT","C2711227","Steatohepatitis disease"
"SERPINA6","C2711227","Steatohepatitis disease"
"CEBPB","C2711227","Steatohepatitis disease"
"COL3A1","C2711227","Steatohepatitis disease"
"CYP1B1","C2711227","Steatohepatitis disease"
"CYP2E1","C2711227","Steatohepatitis disease"
"CYP19A1","C2711227","Steatohepatitis disease"
"DDIT3","C2711227","Steatohepatitis disease"
"F2","C2711227","Steatohepatitis disease"
"F2R","C2711227","Steatohepatitis disease"
"GPT","C2711227","Steatohepatitis disease"
"GPX1","C2711227","Steatohepatitis disease"
"GPX4","C2711227","Steatohepatitis disease"
"HADHB","C2711227","Steatohepatitis disease"
"HAS3","C2711227","Steatohepatitis disease"
"HHEX","C2711227","Steatohepatitis disease"
"FOXA1","C2711227","Steatohepatitis disease"
"IFNA2","C2711227","Steatohepatitis disease"
"CXCL8","C2711227","Steatohepatitis disease"
"INS","C2711227","Steatohepatitis disease"
"LDLR","C2711227","Steatohepatitis disease"
"LEP","C2711227","Steatohepatitis disease"
"LEPR","C2711227","Steatohepatitis disease"
"MAT1A","C2711227","Steatohepatitis disease"
"MTTP","C2711227","Steatohepatitis disease"
"MYC","C2711227","Steatohepatitis disease"
"NFE2L2","C2711227","Steatohepatitis disease"
"SERPINE1","C2711227","Steatohepatitis disease"
"POMC","C2711227","Steatohepatitis disease"
"PON1","C2711227","Steatohepatitis disease"
"PPARA","C2711227","Steatohepatitis disease"
"PPARD","C2711227","Steatohepatitis disease"
"PSMA5","C2711227","Steatohepatitis disease"
"PTEN","C2711227","Steatohepatitis disease"
"PTMA","C2711227","Steatohepatitis disease"
"SLC2A2","C2711227","Steatohepatitis disease"
"SOD1","C2711227","Steatohepatitis disease"
"SOD2","C2711227","Steatohepatitis disease"
"SREBF1","C2711227","Steatohepatitis disease"
"TF","C2711227","Steatohepatitis disease"
"TLR4","C2711227","Steatohepatitis disease"
"TNF","C2711227","Steatohepatitis disease"
"UCP2","C2711227","Steatohepatitis disease"
"XBP1","C2711227","Steatohepatitis disease"
"NR0B2","C2711227","Steatohepatitis disease"
"NR1I2","C2711227","Steatohepatitis disease"
"NREP","C2711227","Steatohepatitis disease"
"SLC22A8","C2711227","Steatohepatitis disease"
"CYP7B1","C2711227","Steatohepatitis disease"
"NR1D1","C2711227","Steatohepatitis disease"
"NR1H4","C2711227","Steatohepatitis disease"
"NR1H3","C2711227","Steatohepatitis disease"
"RIPK3","C2711227","Steatohepatitis disease"
"GPD1L","C2711227","Steatohepatitis disease"
"SIRT1","C2711227","Steatohepatitis disease"
"FGF21","C2711227","Steatohepatitis disease"
"ANGPTL4","C2711227","Steatohepatitis disease"
"SIRT7","C2711227","Steatohepatitis disease"
"DHRS7","C2711227","Steatohepatitis disease"
"CYCS","C2711227","Steatohepatitis disease"
"CNDP2","C2711227","Steatohepatitis disease"
"NEIL1","C2711227","Steatohepatitis disease"
"PNPLA3","C2711227","Steatohepatitis disease"
"SLC13A5","C2711227","Steatohepatitis disease"
"MIR10B","C2711227","Steatohepatitis disease"
"MIR134","C2711227","Steatohepatitis disease"
"MIR139","C2711227","Steatohepatitis disease"
"MIR150","C2711227","Steatohepatitis disease"
"MIR154","C2711227","Steatohepatitis disease"
"MIR17","C2711227","Steatohepatitis disease"
"MIR183","C2711227","Steatohepatitis disease"
"MIR197","C2711227","Steatohepatitis disease"
"MIR219A1","C2711227","Steatohepatitis disease"
"MIR34A","C2711227","Steatohepatitis disease"
"MIR148B","C2711227","Steatohepatitis disease"
"MIR384","C2711227","Steatohepatitis disease"
"MIR410","C2711227","Steatohepatitis disease"
"MIR503","C2711227","Steatohepatitis disease"
"MIR542","C2711227","Steatohepatitis disease"
"MIR449C","C2711227","Steatohepatitis disease"
"BRCA1","C2931456","Prostate cancer, familial"
"BRCA2","C2931456","Prostate cancer, familial"
"CDH1","C2931456","Prostate cancer, familial"
"EPHB2","C2931456","Prostate cancer, familial"
"MSH6","C2931456","Prostate cancer, familial"
"MSH2","C2931456","Prostate cancer, familial"
"MSH5","C2931456","Prostate cancer, familial"
"MSMB","C2931456","Prostate cancer, familial"
"MSR1","C2931456","Prostate cancer, familial"
"NBN","C2931456","Prostate cancer, familial"
"PTEN","C2931456","Prostate cancer, familial"
"RNASEL","C2931456","Prostate cancer, familial"
"SRD5A2","C2931456","Prostate cancer, familial"
"HNF1B","C2931456","Prostate cancer, familial"
"SPOP","C2931456","Prostate cancer, familial"
"HOXB13","C2931456","Prostate cancer, familial"
"CHEK2","C2931456","Prostate cancer, familial"
"ELAC2","C2931456","Prostate cancer, familial"
"PALB2","C2931456","Prostate cancer, familial"
"BRIP1","C2931456","Prostate cancer, familial"
"EIF1AX","C0220633","Uveal melanoma"
"GNA11","C0220633","Uveal melanoma"
"GNAQ","C0220633","Uveal melanoma"
"PLCB4","C0220633","Uveal melanoma"
"BAP1","C0220633","Uveal melanoma"
"SF3B1","C0220633","Uveal melanoma"
"CYSLTR2","C0220633","Uveal melanoma"
"AKT1","C1168401","Squamous cell carcinoma of the head and neck"
"ATP7B","C1168401","Squamous cell carcinoma of the head and neck"
"CASP8","C1168401","Squamous cell carcinoma of the head and neck"
"CDKN2A","C1168401","Squamous cell carcinoma of the head and neck"
"ABCC2","C1168401","Squamous cell carcinoma of the head and neck"
"EGFR","C1168401","Squamous cell carcinoma of the head and neck"
"HOXA5","C1168401","Squamous cell carcinoma of the head and neck"
"HOXD10","C1168401","Squamous cell carcinoma of the head and neck"
"HOXD11","C1168401","Squamous cell carcinoma of the head and neck"
"IL1A","C1168401","Squamous cell carcinoma of the head and neck"
"IL1RAP","C1168401","Squamous cell carcinoma of the head and neck"
"ING1","C1168401","Squamous cell carcinoma of the head and neck"
"KISS1","C1168401","Squamous cell carcinoma of the head and neck"
"MET","C1168401","Squamous cell carcinoma of the head and neck"
"MGMT","C1168401","Squamous cell carcinoma of the head and neck"
"ABCC1","C1168401","Squamous cell carcinoma of the head and neck"
"NFE2L2","C1168401","Squamous cell carcinoma of the head and neck"
"NOTCH1","C1168401","Squamous cell carcinoma of the head and neck"
"ABCB1","C1168401","Squamous cell carcinoma of the head and neck"
"PIK3CA","C1168401","Squamous cell carcinoma of the head and neck"
"MAPK9","C1168401","Squamous cell carcinoma of the head and neck"
"PTEN","C1168401","Squamous cell carcinoma of the head and neck"
"PTGS2","C1168401","Squamous cell carcinoma of the head and neck"
"SOD2","C1168401","Squamous cell carcinoma of the head and neck"
"STAT3","C1168401","Squamous cell carcinoma of the head and neck"
"VAMP7","C1168401","Squamous cell carcinoma of the head and neck"
"TP53","C1168401","Squamous cell carcinoma of the head and neck"
"TSC2","C1168401","Squamous cell carcinoma of the head and neck"
"WEE1","C1168401","Squamous cell carcinoma of the head and neck"
"TNFRSF10B","C1168401","Squamous cell carcinoma of the head and neck"
"CCNA1","C1168401","Squamous cell carcinoma of the head and neck"
"ABCG2","C1168401","Squamous cell carcinoma of the head and neck"
"NAMPT","C1168401","Squamous cell carcinoma of the head and neck"
"NDRG1","C1168401","Squamous cell carcinoma of the head and neck"
"YAP1","C1168401","Squamous cell carcinoma of the head and neck"
"MERTK","C1168401","Squamous cell carcinoma of the head and neck"
"NSDHL","C1168401","Squamous cell carcinoma of the head and neck"
"TNNI3K","C1168401","Squamous cell carcinoma of the head and neck"
"ING3","C1168401","Squamous cell carcinoma of the head and neck"
"TBCK","C1168401","Squamous cell carcinoma of the head and neck"
"IFNL3","C1168401","Squamous cell carcinoma of the head and neck"
"MIR222","C1168401","Squamous cell carcinoma of the head and neck"
