geneA,geneB
YGR009C,YPL174C
YGR009C,YPL232W
YGR009C,YPR032W
YGR010W,YJR045C
YGR010W,YLR328W
YGR010W,YLR438W
YGR010W,YMR080C
YGR010W,YNL189W
YGR010W,YNL209W
YGR012W,YGR192C
YGR012W,YKL152C
YGR012W,YML086C
YGR012W,YNL307C
YGR012W,YOR198C
YGR012W,YPR161C
YGR013W,YGR040W
YGR013W,YGR074W
YGR013W,YGR162W
YGR013W,YHR086W
YGR013W,YIL061C
YGR013W,YKL012W
YGR013W,YKL074C
YGR013W,YLL013C
YGR013W,YLL036C
YGR013W,YLR116W
YGR013W,YLR147C
YGR013W,YLR275W
YGR013W,YLR298C
YGR013W,YML046W
YGR013W,YMR080C
YGR013W,YMR125W
YGR013W,YNL210W
YGR013W,YOL001W
YGR013W,YOR308C
YGR013W,YOR344C
YGR013W,YPL153C
YGR013W,YPL178W
YGR013W,YPL213W
YGR013W,YPR182W
YGR014W,YHR079C
YGR014W,YIL144W
YGR014W,YJL013C
YGR014W,YJL030W
YGR014W,YJL080C
YGR014W,YLL013C
YGR014W,YLR229C
YGR014W,YLR362W
YGR014W,YNL233W
YGR014W,YNL298W
YGR014W,YOR198C
YGR014W,YPL211W
YGR014W,YPR075C
YGR015C,YMR080C
YGR015C,YPR042C
YGR016W,YGR040W
YGR016W,YLL024C
YGR016W,YMR104C
YGR017W,YHL034C
YGR017W,YIL131C
YGR017W,YJL187C
YGR017W,YKL101W
YGR017W,YLL013C
YGR017W,YLR072W
YGR017W,YLR320W
YGR017W,YLR403W
YGR017W,YLR410W
YGR017W,YMR179W
YGR017W,YNL209W
YGR017W,YNL255C
YGR017W,YOR244W
YGR017W,YPL141C
YGR019W,YHR165C
YGR019W,YNL209W
YGR020C,YGR037C
YGR020C,YGR105W
YGR020C,YGR106C
YGR020C,YHR039C-A
YGR020C,YHR060W
YGR020C,YJL141C
YGR020C,YJL151C
YGR020C,YKL080W
YGR020C,YKR007W
YGR020C,YLR090W
YGR020C,YLR447C
YGR020C,YMR054W
YGR020C,YOR198C
YGR020C,YOR270C
YGR020C,YOR332W
YGR020C,YPL201C
YGR020C,YPR036W
YGR021W,YHR135C
YGR021W,YHR165C
YGR021W,YJR045C
YGR021W,YKL048C
YGR021W,YKL139W
YGR021W,YLL013C
YGR021W,YNL255C
YGR021W,YOL100W
YGR021W,YOR231W
YGR023W,YKL119C
YGR023W,YLR371W
YGR023W,YNL197C
YGR023W,YNL237W
YGR023W,YPR042C
YGR024C,YGR218W
YGR024C,YHR112C
YGR024C,YKL090W
YGR024C,YLR291C
YGR024C,YLR320W
YGR024C,YNL189W
YGR024C,YNL255C
YGR024C,YPL110C
YGR024C,YPL240C
YGR026W,YHL034C
YGR026W,YHR135C
YGR026W,YKL117W
YGR026W,YOR153W
YGR026W,YOR198C
YGR026W,YPL031C
YGR027C,YGR086C
YGR027C,YGR252W
YGR027C,YGR289C
YGR027C,YHR027C
YGR027C,YHR200W
YGR027C,YIL021W
YGR027C,YIL031W
YGR027C,YIL095W
YGR027C,YIR010W
YGR027C,YLL013C
YGR027C,YML126C
YGR027C,YNL207W
YGR027C,YNL209W
YGR027C,YNL255C
YGR027C,YNR051C
YGR027C,YOR117W
YGR027C,YOR198C
YGR027C,YPL004C
YGR027C,YPR144C
YGR027C,YPR190C
YGR027W-A,YHR082C
YGR027W-A,YHR135C
YGR027W-A,YNL154C
YGR027W-A,YPL031C
YGR027W-B,YKL049C
YGR027W-B,YLR055C
YGR027W-B,YNL002C
YGR028W,YKR046C
YGR028W,YLL013C
YGR028W,YLR067C
YGR028W,YML008C
YGR028W,YML086C
YGR028W,YPL031C
YGR028W,YPL204W
YGR029W,YHR005C-A
YGR029W,YJL143W
YGR029W,YJR045C
YGR029W,YJR048W
YGR029W,YJR051W
YGR029W,YKL077W
YGR029W,YKL137W
YGR029W,YKL195W
YGR029W,YLL009C
YGR029W,YLL013C
YGR029W,YLR424W
YGR029W,YMR080C
YGR029W,YNL209W
YGR030C,YHR062C
YGR030C,YIR015W
YGR030C,YLL013C
YGR030C,YLR145W
YGR030C,YLR233C
YGR030C,YLR318W
YGR030C,YMR117C
YGR030C,YNL221C
YGR030C,YOR159C
YGR030C,YPR144C
YGR031W,YIL107C
YGR031W,YJR045C
YGR031W,YJR089W
YGR031W,YKL134C
YGR031W,YMR080C
YGR031W,YNL255C
YGR032W,YHR158C
YGR032W,YIL043C
YGR032W,YIL137C
YGR032W,YJL080C
YGR032W,YJR066W
YGR032W,YKL203C
YGR032W,YMR124W
YGR032W,YNL031C
YGR032W,YNL161W
YGR032W,YNL255C
YGR032W,YNL298W
YGR032W,YOR091W
YGR032W,YOR198C
YGR032W,YOR359W
YGR032W,YPR054W
YGR033C,YHL034C
YGR033C,YIL022W
YGR033C,YJL104W
YGR033C,YJL143W
YGR033C,YJL166W
YGR033C,YJR045C
YGR033C,YKL195W
YGR033C,YKR016W
YGR033C,YLR008C
YGR033C,YLR218C
YGR033C,YMR203W
YGR033C,YNL131W
YGR033C,YNL255C
YGR033C,YNR017W
YGR033C,YOL100W
YGR033C,YPL063W
YGR033C,YPL098C
YGR034W,YGR040W
YGR034W,YHL030W
YGR034W,YHR200W
YGR034W,YIL031W
YGR034W,YIR010W
YGR034W,YKR081C
YGR034W,YLL013C
YGR034W,YMR247C
YGR034W,YNL002C
YGR034W,YNL026W
YGR034W,YNL110C
YGR034W,YNL209W
YGR034W,YNL255C
YGR034W,YOR198C
YGR034W,YOR290C
YGR034W,YPL235W
YGR034W,YPR190C
YGR035C,YNL197C
YGR035C,YPR042C
YGR036C,YOR198C
YGR037C,YGR136W
YGR037C,YHL002W
YGR037C,YHR016C
YGR037C,YKL130C
YGR037C,YLL013C
YGR037C,YLL019C
YGR037C,YLR191W
YGR037C,YLR310C
YGR037C,YLR359W
YGR037C,YML058W-A
YGR037C,YML086C
YGR037C,YMR109W
YGR037C,YMR120C
YGR037C,YNL026W
YGR037C,YOL152W
YGR037C,YOR181W
YGR037C,YOR198C
YGR037C,YPR152C
YGR038C-A,YGR092W
YGR038C-A,YHR082C
YGR038C-A,YHR135C
YGR038C-A,YJL164C
YGR038C-A,YKL171W
YGR038C-A,YNL154C
YGR038C-A,YNL307C
YGR038C-A,YPL031C
YGR038C-B,YKL049C
YGR038C-B,YKR081C
YGR038C-B,YNL002C
YGR038W,YIR038C
YGR038W,YJL164C
YGR038W,YJL187C
YGR038W,YJR059W
YGR038W,YKL008C
YGR038W,YKL126W
YGR038W,YKL212W
YGR038W,YLL024C
YGR038W,YLL026W
YGR038W,YLR350W
YGR038W,YML029W
YGR038W,YMR296C
YGR038W,YNL183C
YGR038W,YOR198C
YGR040W,YGR078C
YGR040W,YGR097W
YGR040W,YGR116W
YGR040W,YGR155W
YGR040W,YGR180C
YGR040W,YGR276C
YGR040W,YHL021C
YGR040W,YHR001W
YGR040W,YHR033W
YGR040W,YHR084W
YGR040W,YHR200W
YGR040W,YHR216W
YGR040W,YIL036W
YGR040W,YIL038C
YGR040W,YIL070C
YGR040W,YIL130W
YGR040W,YIL142W
YGR040W,YJL089W
YGR040W,YJL127C
YGR040W,YJR069C
YGR040W,YJR070C
YGR040W,YJR072C
YGR040W,YJR105W
YGR040W,YJR108W
YGR040W,YJR142W
YGR040W,YKL104C
YGR040W,YKL142W
YGR040W,YKL161C
YGR040W,YKR048C
YGR040W,YLL008W
YGR040W,YLL022C
YGR040W,YLL039C
YGR040W,YLR154C
YGR040W,YLR304C
YGR040W,YLR307W
YGR040W,YLR310C
YGR040W,YLR316C
YGR040W,YLR324W
YGR040W,YLR362W
YGR040W,YLR430W
YGR040W,YLR452C
YGR040W,YML048W
YGR040W,YML123C
YGR040W,YMR032W
YGR040W,YMR041C
YGR040W,YMR080C
YGR040W,YMR229C
YGR040W,YMR239C
YGR040W,YMR241W
YGR040W,YMR290C
YGR040W,YMR319C
YGR040W,YNL053W
YGR040W,YNL054W-A
YGR040W,YNL077W
YGR040W,YNL085W
YGR040W,YNL117W
YGR040W,YNL186W
YGR040W,YNL209W
YGR040W,YNL233W
YGR040W,YNL272C
YGR040W,YNL288W
YGR040W,YNR006W
YGR040W,YNR033W
YGR040W,YOL033W
YGR040W,YOL070C
YGR040W,YOL078W
YGR040W,YOR003W
YGR040W,YOR245C
YGR040W,YPL048W
YGR040W,YPL049C
YGR040W,YPL115C
YGR040W,YPL161C
YGR040W,YPL233W
YGR040W,YPL240C
YGR040W,YPR010C
YGR040W,YPR034W
YGR040W,YPR035W
YGR040W,YPR072W
YGR040W,YPR091C
YGR040W,YPR115W
YGR040W,YPR137C-A
YGR041W,YJL138C
YGR041W,YLL013C
YGR041W,YLR084C
YGR041W,YLR353W
YGR041W,YNL209W
YGR041W,YOR301W
YGR042W,YIR002C
YGR042W,YLL013C
YGR042W,YMR080C
YGR042W,YOL086W-A
YGR043C,YJL057C
YGR043C,YLR354C
YGR043C,YLR418C
YGR043C,YNL222W
YGR044C,YMR080C
YGR044C,YNL209W
YGR046W,YKL130C
YGR046W,YLL013C
YGR046W,YLR259C
YGR046W,YNL236W
YGR046W,YNR017W
YGR046W,YOR359W
YGR047C,YGR156W
YGR047C,YGR218W
YGR047C,YGR246C
YGR047C,YHR143W-A
YGR047C,YJL127C
YGR047C,YKR034W
YGR047C,YLL013C
YGR047C,YLR096W
YGR047C,YLR115W
YGR047C,YLR277C
YGR047C,YMR061W
YGR047C,YNL039W
YGR047C,YNL209W
YGR047C,YNR003C
YGR047C,YOR110W
YGR047C,YOR250C
YGR047C,YOR359W
YGR047C,YPL007C
YGR047C,YPR190C
YGR048W,YGR178C
YGR048W,YHR124W
YGR048W,YIL030C
YGR048W,YIL144W
YGR048W,YJL020C
YGR048W,YKL020C
YGR048W,YKL042W
YGR048W,YKL156W
YGR048W,YKL209C
YGR048W,YKL213C
YGR048W,YKR002W
YGR048W,YLL013C
YGR048W,YLR233C
YGR048W,YLR450W
YGR048W,YML013W
YGR048W,YML023C
YGR048W,YML032C
YGR048W,YNL301C
YGR048W,YOL013C
YGR048W,YOR144C
YGR048W,YPL009C
YGR048W,YPL222W
YGR048W,YPL269W
YGR048W,YPR042C
YGR048W,YPR154W
YGR049W,YGR278W
YGR049W,YMR203W
YGR049W,YOL026C
YGR052W,YGR097W
YGR052W,YGR180C
YGR052W,YHR082C
YGR052W,YHR186C
YGR052W,YHR200W
YGR052W,YIL045W
YGR052W,YJL051W
YGR052W,YJL076W
YGR052W,YJL105W
YGR052W,YJR066W
YGR052W,YJR138W
YGR052W,YKL010C
YGR052W,YKL203C
YGR052W,YLL013C
YGR052W,YLR072W
YGR052W,YLR127C
YGR052W,YLR258W
YGR052W,YML013W
YGR052W,YML037C
YGR052W,YMR165C
YGR052W,YMR284W
YGR052W,YNL006W
YGR052W,YNL076W
YGR052W,YNL117W
YGR052W,YNL186W
YGR052W,YOR341W
YGR052W,YPL180W
YGR052W,YPR010C
YGR052W,YPR030W
YGR053C,YLL013C
YGR054W,YHL034C
YGR054W,YIL018W
YGR054W,YIL133C
YGR054W,YIL137C
YGR054W,YIR010W
YGR054W,YJL080C
YGR054W,YJL092W
YGR054W,YJR145C
YGR054W,YKR048C
YGR054W,YKR059W
YGR054W,YLL013C
YGR054W,YML010W
YGR054W,YMR121C
YGR054W,YNL132W
YGR054W,YNL207W
YGR054W,YNL209W
YGR054W,YNL255C
YGR054W,YNR051C
YGR054W,YOL117W
YGR054W,YOR063W
YGR054W,YOR091W
YGR054W,YOR133W
YGR054W,YOR204W
YGR054W,YOR276W
YGR054W,YPL004C
YGR054W,YPR042C
YGR054W,YPR080W
YGR055W,YGR065C
YGR055W,YGR121C
YGR055W,YGR130C
YGR055W,YGR138C
YGR055W,YGR281W
YGR055W,YHL016C
YGR055W,YHR001W
YGR055W,YHR094C
YGR055W,YHR096C
YGR055W,YIL105C
YGR055W,YIL121W
YGR055W,YJL151C
YGR055W,YKL051W
YGR055W,YLL013C
YGR055W,YLL024C
YGR055W,YLL028W
YGR055W,YLR219W
YGR055W,YLR326W
YGR055W,YLR332W
YGR055W,YLR413W
YGR055W,YML016C
YGR055W,YML072C
YGR055W,YMR010W
YGR055W,YMR011W
YGR055W,YMR299C
YGR055W,YNL197C
YGR055W,YNL268W
YGR055W,YNL283C
YGR055W,YOL105C
YGR055W,YOR198C
YGR055W,YOR273C
YGR055W,YOR322C
YGR055W,YPL004C
YGR055W,YPL058C
YGR055W,YPL221W
YGR055W,YPL240C
YGR055W,YPL265W
YGR055W,YPR042C
YGR055W,YPR138C
YGR055W,YPR156C
YGR056W,YGR275W
YGR056W,YHR056C
YGR056W,YIL126W
YGR056W,YJL092W
YGR056W,YJL127C
YGR056W,YKL091C
YGR056W,YKR008W
YGR056W,YKR095W
YGR056W,YLR033W
YGR056W,YLR321C
YGR056W,YLR357W
YGR056W,YML127W
YGR056W,YMR033W
YGR056W,YMR047C
YGR056W,YMR091C
YGR056W,YMR106C
YGR056W,YMR224C
YGR056W,YNL030W
YGR056W,YNL031C
YGR056W,YNL307C
YGR056W,YOR319W
YGR056W,YPR034W
YGR057C,YGR163W
YGR057C,YGR218W
YGR057C,YIL109C
YGR057C,YKL015W
YGR057C,YKL176C
YGR057C,YML121W
YGR057C,YMR080C
YGR058W,YGR136W
YGR058W,YGR218W
YGR058W,YJL164C
YGR058W,YLR113W
YGR058W,YNL047C
YGR058W,YOL096C
YGR058W,YOR264W
YGR059W,YHL009W-A
YGR059W,YHL010C
YGR059W,YHR023W
YGR059W,YHR027C
YGR059W,YHR107C
YGR059W,YHR158C
YGR059W,YIL119C
YGR059W,YIL159W
YGR059W,YJL049W
YGR059W,YJL187C
YGR059W,YJR112W
YGR059W,YJR134C
YGR059W,YKL023W
YGR059W,YKL179C
YGR059W,YKR031C
YGR059W,YKR036C
YGR059W,YKR054C
YGR059W,YLL021W
YGR059W,YLR082C
YGR059W,YLR181C
YGR059W,YLR212C
YGR059W,YLR309C
YGR059W,YLR314C
YGR059W,YLR398C
YGR059W,YLR454W
YGR059W,YMR065W
YGR059W,YMR192W
YGR059W,YMR280C
YGR059W,YOL069W
YGR059W,YOR058C
YGR059W,YOR194C
YGR059W,YOR195W
YGR059W,YOR334W
YGR059W,YPL020C
YGR059W,YPL146C
YGR059W,YPL216W
YGR060W,YGR105W
YGR060W,YGR175C
YGR060W,YGR284C
YGR060W,YHL003C
YGR060W,YHR007C
YGR060W,YHR072W
YGR060W,YHR123W
YGR060W,YHR140W
YGR060W,YHR190W
YGR060W,YIL016W
YGR060W,YIL027C
YGR060W,YJL117W
YGR060W,YJL129C
YGR060W,YJR010C-A
YGR060W,YJR117W
YGR060W,YJR118C
YGR060W,YKL008C
YGR060W,YKL065C
YGR060W,YKL154W
YGR060W,YKR088C
YGR060W,YLL005C
YGR060W,YLL028W
YGR060W,YLR056W
YGR060W,YLR065C
YGR060W,YLR100W
YGR060W,YLR343W
YGR060W,YLR350W
YGR060W,YLR372W
YGR060W,YLR378C
YGR060W,YML008C
YGR060W,YML012W
YGR060W,YML016C
YGR060W,YML048W
YGR060W,YML055W
YGR060W,YML075C
YGR060W,YMR015C
YGR060W,YMR134W
YGR060W,YMR202W
YGR060W,YMR215W
YGR060W,YMR264W
YGR060W,YNL101W
YGR060W,YOL003C
YGR060W,YOR016C
YGR060W,YOR198C
YGR060W,YPL076W
YGR060W,YPL227C
YGR060W,YPL246C
YGR060W,YPL264C
YGR060W,YPR028W
YGR060W,YPR192W
YGR061C,YGR098C
YGR061C,YHR027C
YGR061C,YHR200W
YGR061C,YLR113W
YGR061C,YLR386W
YGR061C,YNL209W
YGR061C,YOR091W
YGR061C,YOR117W
YGR061C,YOR124C
YGR061C,YOR198C
YGR061C,YPL235W
YGR061C,YPR042C
YGR061C,YPR190C
YGR062C,YGR192C
YGR062C,YLL013C
YGR062C,YML056C
YGR062C,YOR266W
YGR063C,YGR116W
YGR063C,YGR186W
YGR063C,YGR218W
YGR063C,YHR143W-A
YGR063C,YIL021W
YGR063C,YIL035C
YGR063C,YJL140W
YGR063C,YJL168C
YGR063C,YLL013C
YGR063C,YLR113W
YGR063C,YML010W
YGR063C,YML069W
YGR063C,YML095C
YGR063C,YNL201C
YGR063C,YNL209W
YGR063C,YNL255C
YGR063C,YOL005C
YGR063C,YOR151C
YGR063C,YOR210W
YGR063C,YOR224C
YGR063C,YPR010C
YGR063C,YPR133C
YGR063C,YPR187W
YGR065C,YGR130C
YGR065C,YKL051W
YGR065C,YLL013C
YGR065C,YLR332W
YGR065C,YLR413W
YGR065C,YML072C
YGR065C,YOR359W
YGR065C,YPL058C
YGR066C,YML064C
YGR066C,YMR080C
YGR066C,YPR088C
YGR067C,YGR103W
YGR067C,YGR135W
YGR067C,YJL080C
YGR067C,YMR012W
YGR067C,YNL085W
YGR067C,YOL116W
YGR067C,YOR359W
YGR067C,YPL240C
YGR068C,YGR080W
YGR068C,YIL094C
YGR068C,YLR113W
YGR068C,YMR080C
YGR068C,YNL209W
YGR068C,YOR119C
YGR068C,YPR165W
YGR070W,YHR030C
YGR070W,YKR095W
YGR070W,YMR080C
YGR070W,YMR219W
YGR070W,YOR359W
YGR071C,YJL058C
YGR071C,YJL127C
YGR071C,YLR373C
YGR071C,YML069W
YGR071C,YPL128C
YGR071C,YPL153C
YGR072W,YGR218W
YGR072W,YHR077C
YGR072W,YMR080C
YGR072W,YMR179W
YGR072W,YNL031C
YGR074W,YGR091W
YGR074W,YHR086W
YGR074W,YHR165C
YGR074W,YIL149C
YGR074W,YJL203W
YGR074W,YJR022W
YGR074W,YJR033C
YGR074W,YKL012W
YGR074W,YKL074C
YGR074W,YKL173W
YGR074W,YKL183W
YGR074W,YKL188C
YGR074W,YKL205W
YGR074W,YLL036C
YGR074W,YLR116W
YGR074W,YLR117C
YGR074W,YLR147C
YGR074W,YLR233C
YGR074W,YLR275W
YGR074W,YLR298C
YGR074W,YLR440C
YGR074W,YML046W
YGR074W,YMR080C
YGR074W,YMR125W
YGR074W,YMR213W
YGR074W,YMR240C
YGR074W,YNL092W
YGR074W,YNL209W
YGR074W,YOR159C
YGR074W,YOR308C
YGR074W,YPL020C
YGR074W,YPL178W
YGR074W,YPL213W
YGR074W,YPR042C
YGR074W,YPR057W
YGR074W,YPR182W
YGR075C,YGR218W
YGR075C,YIL021W
YGR075C,YLL036C
YGR075C,YML051W
YGR075C,YMR080C
YGR075C,YOR308C
YGR075C,YPL178W
YGR075C,YPL213W
YGR076C,YGR220C
YGR076C,YHL004W
YGR076C,YJR045C
YGR076C,YLL013C
YGR076C,YLR233C
YGR076C,YLR439W
YGR076C,YML065W
YGR076C,YNL255C
YGR076C,YOL027C
YGR076C,YPL173W
YGR076C,YPR125W
YGR077C,YJL210W
YGR077C,YKL197C
YGR077C,YLR191W
YGR077C,YMR026C
YGR077C,YMR148W
YGR077C,YNL197C
YGR077C,YNL214W
YGR077C,YNL329C
YGR077C,YOL044W
YGR077C,YOR359W
YGR078C,YHL034C
YGR078C,YJL041W
YGR078C,YJL179W
YGR078C,YKL130C
YGR078C,YLR200W
YGR078C,YLR212C
YGR078C,YLR314C
YGR078C,YML094W
YGR078C,YNL153C
YGR078C,YOL100W
YGR078C,YOR351C
YGR078C,YPL150W
YGR079W,YJL124C
YGR079W,YOR359W
YGR080W,YIL034C
YGR080W,YKL007W
YGR080W,YNL031C
YGR080W,YNL110C
YGR080W,YNL138W
YGR080W,YNL209W
YGR080W,YNL271C
YGR080W,YOR181W
YGR081C,YGR214W
YGR081C,YGR218W
YGR081C,YIL069C
YGR081C,YIL149C
YGR081C,YJL130C
YGR081C,YJR145C
YGR081C,YLL023C
YGR081C,YLR293C
YGR081C,YMR308C
YGR081C,YNL207W
YGR081C,YNL255C
YGR081C,YOR198C
YGR081C,YPL012W
YGR081C,YPL240C
YGR081C,YPR144C
YGR082W,YGR120C
YGR082W,YHR060W
YGR082W,YIL035C
YGR082W,YIL136W
YGR082W,YJR045C
YGR082W,YKR016W
YGR082W,YLL013C
YGR082W,YLR168C
YGR082W,YLR251W
YGR082W,YML086C
YGR082W,YMR203W
YGR082W,YMR299C
YGR082W,YNL003C
YGR082W,YNL007C
YGR082W,YNL026W
YGR082W,YNL055C
YGR082W,YNL064C
YGR082W,YNL070W
YGR082W,YNL121C
YGR082W,YNL131W
YGR082W,YNL209W
YGR082W,YNR017W
YGR082W,YOL026C
YGR082W,YOR027W
YGR082W,YOR061W
YGR082W,YOR198C
YGR082W,YPL240C
YGR082W,YPR042C
YGR082W,YPR133W-A
YGR083C,YGR218W
YGR083C,YHL034C
YGR083C,YIL131C
YGR083C,YJL124C
YGR083C,YJR007W
YGR083C,YKR026C
YGR083C,YLR291C
YGR083C,YNL265C
YGR083C,YOR260W
YGR083C,YPL237W
YGR084C,YHL004W
YGR084C,YHR061C
YGR084C,YIL067C
YGR084C,YJR045C
YGR084C,YLL013C
YGR084C,YMR012W
YGR084C,YMR188C
YGR084C,YNL132W
YGR084C,YNL137C
YGR084C,YNL175C
YGR084C,YNL209W
YGR084C,YNR036C
YGR084C,YOL060C
YGR084C,YOR158W
YGR084C,YPL013C
YGR084C,YPR042C
YGR085C,YGR103W
YGR085C,YGR218W
YGR085C,YHR027C
YGR085C,YHR200W
YGR085C,YIR010W
YGR085C,YJL122W
YGR085C,YKR081C
YGR085C,YLR074C
YGR085C,YLR216C
YGR085C,YNL002C
YGR085C,YNL026W
YGR085C,YNL061W
YGR085C,YNL209W
YGR085C,YNL255C
YGR085C,YNR051C
YGR085C,YOR117W
YGR085C,YOR198C
YGR085C,YOR290C
YGR085C,YOR294W
YGR085C,YPR042C
YGR085C,YPR190C
YGR086C,YGR130C
YGR086C,YGR143W
YGR086C,YGR229C
YGR086C,YGR237C
YGR086C,YGR252W
YGR086C,YGR267C
YGR086C,YHR027C
YGR086C,YHR030C
YGR086C,YHR186C
YGR086C,YIL002C
YGR086C,YIL109C
YGR086C,YIR010W
YGR086C,YJL095W
YGR086C,YJL178C
YGR086C,YJR045C
YGR086C,YJR156C
YGR086C,YKL049C
YGR086C,YKL105C
YGR086C,YKL142W
YGR086C,YKL188C
YGR086C,YKR016W
YGR086C,YKR019C
YGR086C,YKR086W
YGR086C,YLL013C
YGR086C,YLL026W
YGR086C,YLR079W
YGR086C,YLR144C
YGR086C,YLR166C
YGR086C,YLR179C
YGR086C,YLR208W
YGR086C,YLR219W
YGR086C,YLR240W
YGR086C,YLR248W
YGR086C,YLR423C
YGR086C,YLR429W
YGR086C,YLR431C
YGR086C,YML065W
YGR086C,YMR031C
YGR086C,YMR059W
YGR086C,YMR086W
YGR086C,YMR223W
YGR086C,YMR236W
YGR086C,YMR309C
YGR086C,YNL026W
YGR086C,YNL067W
YGR086C,YNL073W
YGR086C,YNL107W
YGR086C,YNL209W
YGR086C,YNL230C
YGR086C,YNL244C
YGR086C,YNL251C
YGR086C,YNL255C
YGR086C,YNL291C
YGR086C,YNR051C
YGR086C,YNR052C
YGR086C,YOL045W
YGR086C,YOL100W
YGR086C,YOR181W
YGR086C,YOR198C
YGR086C,YPL004C
YGR086C,YPL020C
YGR086C,YPL022W
YGR086C,YPL074W
YGR086C,YPL120W
YGR086C,YPL147W
YGR086C,YPL150W
YGR086C,YPL166W
YGR086C,YPL204W
YGR086C,YPL235W
YGR086C,YPR042C
YGR086C,YPR049C
YGR086C,YPR080W
YGR086C,YPR115W
YGR086C,YPR152C
YGR086C,YPR181C
YGR086C,YPR185W
YGR087C,YHR030C
YGR087C,YJR090C
YGR087C,YLR199C
YGR087C,YLR427W
YGR087C,YPL022W
YGR088W,YGR162W
YGR088W,YLR291C
YGR088W,YNR052C
YGR089W,YGR238C
YGR089W,YGR241C
YGR089W,YHL010C
YGR089W,YHL034C
YGR089W,YHR011W
YGR089W,YHR080C
YGR089W,YHR192W
YGR089W,YIL038C
YGR089W,YJL019W
YGR089W,YJL049W
YGR089W,YJL061W
YGR089W,YJL098W
YGR089W,YJL168C
YGR089W,YKL061W
YGR089W,YKL138C-A
YGR089W,YKL179C
YGR089W,YKR054C
YGR089W,YKR083C
YGR089W,YLR026C
YGR089W,YLR086W
YGR089W,YLR119W
YGR089W,YLR166C
YGR089W,YLR254C
YGR089W,YLR314C
YGR089W,YLR315W
YGR089W,YLR454W
YGR089W,YML030W
YGR089W,YML104C
YGR089W,YMR076C
YGR089W,YMR077C
YGR089W,YMR117C
YGR089W,YMR168C
YGR089W,YMR198W
YGR089W,YNL084C
YGR089W,YNL107W
YGR089W,YNL113W
YGR089W,YNL153C
YGR089W,YOL069W
YGR089W,YOL091W
YGR089W,YOR069W
YGR089W,YOR117W
YGR089W,YOR195W
YGR089W,YOR198C
YGR089W,YOR224C
YGR089W,YOR269W
YGR089W,YOR324C
YGR089W,YOR329C
YGR089W,YPL055C
YGR089W,YPL074W
YGR089W,YPL146C
YGR089W,YPL174C
YGR089W,YPL249C
YGR089W,YPR141C
YGR089W,YPR155C
YGR089W,YPR174C
YGR090W,YGR095C
YGR090W,YGR128C
YGR090W,YGR145W
YGR090W,YGR185C
YGR090W,YGR251W
YGR090W,YGR252W
YGR090W,YGR280C
YGR090W,YHL034C
YGR090W,YHR013C
YGR090W,YHR148W
YGR090W,YHR196W
YGR090W,YHR203C
YGR090W,YIL019W
YGR090W,YIL031W
YGR090W,YIL035C
YGR090W,YIL069C
YGR090W,YIR001C
YGR090W,YIR010W
YGR090W,YJL010C
YGR090W,YJL069C
YGR090W,YJL095W
YGR090W,YJL098W
YGR090W,YJL109C
YGR090W,YJL168C
YGR090W,YJL190C
YGR090W,YJR002W
YGR090W,YJR017C
YGR090W,YJR123W
YGR090W,YJR145C
YGR090W,YKL021C
YGR090W,YKL078W
YGR090W,YKL088W
YGR090W,YKL139W
YGR090W,YKL172W
YGR090W,YKL205W
YGR090W,YKR060W
YGR090W,YLL013C
YGR090W,YLL019C
YGR090W,YLR003C
YGR090W,YLR129W
YGR090W,YLR150W
YGR090W,YLR175W
YGR090W,YLR186W
YGR090W,YLR223C
YGR090W,YLR233C
YGR090W,YLR320W
YGR090W,YLR371W
YGR090W,YLR409C
YGR090W,YLR427W
YGR090W,YML024W
YGR090W,YML063W
YGR090W,YML111W
YGR090W,YMR116C
YGR090W,YMR128W
YGR090W,YMR229C
YGR090W,YNL002C
YGR090W,YNL030W
YGR090W,YNL031C
YGR090W,YNL061W
YGR090W,YNL075W
YGR090W,YNL132W
YGR090W,YNL176C
YGR090W,YNL186W
YGR090W,YNL207W
YGR090W,YNL209W
YGR090W,YNL230C
YGR090W,YNR054C
YGR090W,YOL021C
YGR090W,YOL077C
YGR090W,YOR039W
YGR090W,YOR061W
YGR090W,YOR078W
YGR090W,YOR096W
YGR090W,YOR145C
YGR090W,YOR206W
YGR090W,YOR287C
YGR090W,YOR294W
YGR090W,YOR310C
YGR090W,YOR312C
YGR090W,YPL031C
YGR090W,YPL126W
YGR090W,YPL146C
YGR090W,YPL153C
YGR090W,YPL208W
YGR090W,YPL212C
YGR090W,YPL266W
YGR090W,YPR042C
YGR090W,YPR104C
YGR090W,YPR112C
YGR090W,YPR137W
YGR090W,YPR144C
YGR090W,YPR152C
YGR090W,YPR175W
YGR090W,YPR190C
YGR091W,YGR218W
YGR091W,YHL034C
YGR091W,YHR034C
YGR091W,YHR165C
YGR091W,YJL063C
YGR091W,YJR022W
YGR091W,YJR055W
YGR091W,YKL170W
YGR091W,YKL173W
YGR091W,YLL036C
YGR091W,YLR147C
YGR091W,YLR275W
YGR091W,YLR438C-A
YGR091W,YLR439W
YGR091W,YML025C
YGR091W,YMR024W
YGR091W,YNL005C
YGR091W,YNL147W
YGR091W,YNR011C
YGR091W,YOR159C
YGR091W,YOR308C
YGR091W,YPL178W
YGR091W,YPL193W
YGR091W,YPL213W
YGR091W,YPL235W
